id,country,league,season,round,date,time,count,home,away,homeScore,awayScore,homeGoals,homeScorers,homeAsists,awayGoals,awayScorers,awayAsists,1HalfStats home Ball Possession,1HalfStats away Ball Possession,1HalfStats home Goal Attempts,1HalfStats away Goal Attempts,1HalfStats home Shots on Goal,1HalfStats away Shots on Goal,1HalfStats home Shots off Goal,1HalfStats away Shots off Goal,1HalfStats home Blocked Shots,1HalfStats away Blocked Shots,1HalfStats home Free Kicks,1HalfStats away Free Kicks,1HalfStats home Corner Kicks,1HalfStats away Corner Kicks,1HalfStats home Offsides,1HalfStats away Offsides,1HalfStats home Throw-in,1HalfStats away Throw-in,1HalfStats home Goalkeeper Saves,1HalfStats away Goalkeeper Saves,1HalfStats home Fouls,1HalfStats away Fouls,1HalfStats home Yellow Cards,1HalfStats away Yellow Cards,1HalfStats home Red Cards,1HalfStats away Red Cards,1HalfStats home Total Passes,1HalfStats away Total Passes,1HalfStats home Completed Passes,1HalfStats away Completed Passes,1HalfStats home Tackles,1HalfStats away Tackles,1HalfStats home Attacks,1HalfStats away Attacks,1HalfStats home Dangerous Attacks,1HalfStats away Dangerous Attacks,2HalfStats home Ball Possession,2HalfStats away Ball Possession,2HalfStats home Goal Attempts,2HalfStats away Goal Attempts,2HalfStats home Shots on Goal,2HalfStats away Shots on Goal,2HalfStats home Shots off Goal,2HalfStats away Shots off Goal,2HalfStats home Blocked Shots,2HalfStats away Blocked Shots,2HalfStats home Free Kicks,2HalfStats away Free Kicks,2HalfStats home Corner Kicks,2HalfStats away Corner Kicks,2HalfStats home Offsides,2HalfStats away Offsides,2HalfStats home Throw-in,2HalfStats away Throw-in,2HalfStats home Goalkeeper Saves,2HalfStats away Goalkeeper Saves,2HalfStats home Fouls,2HalfStats away Fouls,2HalfStats home Yellow Cards,2HalfStats away Yellow Cards,2HalfStats home Red Cards,2HalfStats away Red Cards,2HalfStats home Total Passes,2HalfStats away Total Passes,2HalfStats home Completed Passes,2HalfStats away Completed Passes,2HalfStats home Tackles,2HalfStats away Tackles,2HalfStats home Attacks,2HalfStats away Attacks,2HalfStats home Dangerous Attacks,2HalfStats away Dangerous Attacks,moneyLineOdds home,moneyLineOdds draw,moneyLineOdds away,overUnderOdds over0.5,overUnderOdds under0.5,overUnderOdds over1.5,overUnderOdds under1.5,overUnderOdds over2.5,overUnderOdds under2.5,overUnderOdds over3.5,overUnderOdds under3.5
370,england,premier-league,2020-2021,37,19.05.2021,14:15,370 out of 380,Burnley,Liverpool,0,3,[],[],[],"['43', '52', '88']","['Firmino R.', 'Phillips N.', 'Oxlade-Chamberlain A.']","['Robertson A.', 'Mane S.', 'Robertson A.']",37%,63%,5,13,1,1,2,7,2,5,2,5,2,2,0,0,10,9,0,1,5,2,0,0,0,0,188,331,0,0,8,10,50,61,35,29,45%,55%,5,7,3,2,1,2,1,3,6,6,4,5,1,1,5,6,0,3,5,5,0,0,0,0,201,253,0,0,6,5,57,44,42,24,10.00,5.50,1.29,0,0,1.10,6.50,1.38,3.00,1.95,1.83
369,england,premier-league,2020-2021,37,19.05.2021,14:15,369 out of 380,West Brom,West Ham,1,3,['27'],['Pereira M.'],['noName'],"['45+1', '82', '88']","['Soucek T.', 'Ogbonna A.', 'Antonio M.']","['Benrahma S.', 'Cresswell A.', 'Lingard J.']",48%,52%,8,12,3,4,2,5,3,3,4,2,4,5,1,1,8,14,3,2,2,3,2,1,0,0,167,184,0,0,5,10,46,51,30,31,56%,44%,6,9,1,5,3,4,2,0,8,7,2,3,1,0,12,10,3,1,6,8,0,1,0,0,190,142,0,0,5,6,63,36,30,17,5.00,4.00,1.63,0,0,1.20,4.33,1.62,2.25,2.55,1.50
368,england,premier-league,2020-2021,37,19.05.2021,13:00,368 out of 380,Crystal Palace,Arsenal,1,3,['62'],['Benteke C.'],['Townsend A.'],"['35', '90+1', '90+5']","['Pepe N.', 'Martinelli G.', 'Pepe N.']","['Tierney K.', 'Odegaard M.', 'noName']",37%,63%,5,3,2,1,2,0,1,2,7,4,3,6,1,1,6,8,0,2,3,5,2,1,0,0,151,270,0,0,10,7,49,52,21,42,25%,75%,7,3,4,2,2,1,1,0,2,9,3,1,2,1,14,17,0,3,4,2,0,0,0,0,107,333,0,0,10,1,40,63,27,37,5.50,3.75,1.63,0,0,1.29,3.50,1.85,1.90,3.25,1.33
367,england,premier-league,2020-2021,37,19.05.2021,12:00,367 out of 380,Everton,Wolves,1,0,['48'],['Richarlison'],['Sigurdsson G.'],[],[],[],42%,58%,6,7,2,2,1,2,3,3,5,6,3,10,0,0,9,11,2,2,6,5,0,0,0,0,188,253,0,0,13,4,42,53,23,32,40%,60%,8,2,2,1,3,0,3,1,6,5,4,2,0,0,4,15,1,1,5,6,0,2,0,0,189,275,0,0,8,8,53,73,23,35,1.77,3.50,4.75,0,0,1.33,3.25,2.00,1.80,3.50,1.29
366,england,premier-league,2020-2021,37,19.05.2021,12:00,366 out of 380,Newcastle,Sheffield Utd,1,0,['45+4'],['Willock J.'],['Murphy J.'],[],[],[],66%,34%,12,2,4,0,6,2,2,0,9,3,4,0,2,2,16,12,0,3,1,7,0,2,0,0,266,136,0,0,2,10,38,36,17,18,33%,67%,4,9,1,1,3,7,0,1,2,6,1,2,0,2,10,8,1,1,6,0,0,0,0,0,208,325,0,0,6,7,47,80,30,41,1.86,3.65,4.00,0,0,1.25,3.85,1.75,2.05,2.88,1.40
365,england,premier-league,2020-2021,37,19.05.2021,12:00,365 out of 380,Tottenham,Aston Villa,1,2,['8'],['Bergwijn S.'],['noName'],"['20', '39']","['Reguilon S.', 'Watkins O.']","['noName', 'Traore B.']",60%,40%,2,11,1,3,0,6,1,2,7,9,0,1,0,0,13,6,1,0,9,7,1,0,0,0,306,201,0,0,8,10,40,58,24,17,62%,38%,8,9,3,1,2,3,3,5,9,7,4,4,2,3,8,12,1,3,5,6,0,1,0,0,263,166,0,0,13,8,57,53,29,23,1.54,4.50,5.25,0,0,1.17,5.00,1.55,2.40,2.40,1.55
364,england,premier-league,2020-2021,37,18.05.2021,14:15,364 out of 380,Chelsea,Leicester,2,1,"['47', '66']","['Rudiger A.', 'Jorginho']","['noName', 'noName']",['76'],['Iheanacho K.'],['Ndidi W.'],64%,36%,11,1,3,0,4,1,4,0,6,11,4,3,1,0,10,10,0,3,10,6,0,1,0,0,315,166,0,0,8,10,59,41,40,11,54%,46%,6,6,3,3,1,2,2,1,10,5,2,2,0,0,15,14,2,1,5,10,2,3,0,0,234,215,0,0,11,13,41,62,18,20,1.76,3.40,5.00,1.05,9.40,1.33,3.20,2.00,1.80,3.40,1.29
363,england,premier-league,2020-2021,37,18.05.2021,13:00,363 out of 380,Brighton,Manchester City,3,2,"['50', '72', '76']","['Trossard L.', 'Webster A.', 'Burn D.']","['noName', 'Gross P.', 'noName']","['2', '48']","['Gundogan I.', 'Foden P.']","['Mahrez R.', 'noName']",54%,46%,7,4,1,1,2,1,4,2,5,9,3,3,3,0,8,3,0,1,6,5,1,0,0,1,274,233,0,0,10,7,67,36,33,7,72%,28%,12,4,5,3,2,1,5,0,8,7,2,0,0,1,10,8,2,2,7,6,2,3,0,0,333,128,0,0,8,8,59,30,37,9,6.00,4.40,1.50,0,0,1.25,3.95,1.75,2.05,2.90,1.40
362,england,premier-league,2020-2021,37,18.05.2021,12:00,362 out of 380,Manchester Utd,Fulham,1,1,['15'],['Cavani E.'],['Fernandes B.'],['76'],['Bryan J.'],['Reid B.'],64%,36%,6,2,3,2,3,0,0,0,8,7,4,1,3,1,14,10,2,2,4,7,1,0,0,0,304,170,0,0,9,10,70,26,35,15,50%,50%,7,6,3,3,2,2,2,1,8,7,2,0,1,0,5,5,2,3,6,8,1,3,0,0,240,240,0,0,4,15,70,36,31,17,1.34,5.10,8.50,0,0,1.20,4.50,1.62,2.25,2.60,1.48
361,england,premier-league,2020-2021,37,18.05.2021,12:00,361 out of 380,Southampton,Leeds,0,2,[],[],[],"['73', '90+5']","['Bamford P.', 'Roberts T.']","['Rodrigo', 'noName']",47%,53%,9,5,2,0,5,4,2,1,4,6,3,2,1,0,10,21,0,2,5,4,0,1,0,0,187,210,0,0,9,16,63,29,25,17,55%,45%,9,10,1,7,6,2,2,1,8,6,1,2,1,1,12,11,5,1,5,8,0,2,0,0,205,165,0,0,14,19,58,40,29,17,2.60,3.70,2.50,0,0,1.18,4.75,1.57,2.35,2.40,1.55
