id,country,league,season,round,date,time,count,home,away,homeScore,awayScore,homeGoals,homeScorers,homeAsists,awayGoals,awayScorers,awayAsists,1HalfStats home Ball Possession,1HalfStats away Ball Possession,1HalfStats home Goal Attempts,1HalfStats away Goal Attempts,1HalfStats home Shots on Goal,1HalfStats away Shots on Goal,1HalfStats home Shots off Goal,1HalfStats away Shots off Goal,1HalfStats home Blocked Shots,1HalfStats away Blocked Shots,1HalfStats home Free Kicks,1HalfStats away Free Kicks,1HalfStats home Corner Kicks,1HalfStats away Corner Kicks,1HalfStats home Offsides,1HalfStats away Offsides,1HalfStats home Throw-in,1HalfStats away Throw-in,1HalfStats home Goalkeeper Saves,1HalfStats away Goalkeeper Saves,1HalfStats home Fouls,1HalfStats away Fouls,1HalfStats home Yellow Cards,1HalfStats away Yellow Cards,1HalfStats home Red Cards,1HalfStats away Red Cards,1HalfStats home Total Passes,1HalfStats away Total Passes,1HalfStats home Completed Passes,1HalfStats away Completed Passes,1HalfStats home Tackles,1HalfStats away Tackles,1HalfStats home Attacks,1HalfStats away Attacks,1HalfStats home Dangerous Attacks,1HalfStats away Dangerous Attacks,2HalfStats home Ball Possession,2HalfStats away Ball Possession,2HalfStats home Goal Attempts,2HalfStats away Goal Attempts,2HalfStats home Shots on Goal,2HalfStats away Shots on Goal,2HalfStats home Shots off Goal,2HalfStats away Shots off Goal,2HalfStats home Blocked Shots,2HalfStats away Blocked Shots,2HalfStats home Free Kicks,2HalfStats away Free Kicks,2HalfStats home Corner Kicks,2HalfStats away Corner Kicks,2HalfStats home Offsides,2HalfStats away Offsides,2HalfStats home Throw-in,2HalfStats away Throw-in,2HalfStats home Goalkeeper Saves,2HalfStats away Goalkeeper Saves,2HalfStats home Fouls,2HalfStats away Fouls,2HalfStats home Yellow Cards,2HalfStats away Yellow Cards,2HalfStats home Red Cards,2HalfStats away Red Cards,2HalfStats home Total Passes,2HalfStats away Total Passes,2HalfStats home Completed Passes,2HalfStats away Completed Passes,2HalfStats home Tackles,2HalfStats away Tackles,2HalfStats home Attacks,2HalfStats away Attacks,2HalfStats home Dangerous Attacks,2HalfStats away Dangerous Attacks,moneyLineOdds home,moneyLineOdds draw,moneyLineOdds away,overUnderOdds over0.5,overUnderOdds under0.5,overUnderOdds over1.5,overUnderOdds under1.5,overUnderOdds over2.5,overUnderOdds under2.5,overUnderOdds over3.5,overUnderOdds under3.5
357,france,ligue-1,2021-2022,36,08.05.2022,10:05,357 out of 384,Lorient,Marseille,0,3,[],[],[],"['39', '48', '67']","['Dieng B.', 'Guendouzi M.', 'Gerson']","['Under C.', 'Luan Peres', 'Dieng B.']",27%,73%,5,5,0,3,3,0,2,2,4,11,1,8,1,0,8,12,2,0,10,4,0,0,0,0,121,323,99,290,8,7,17,76,6,32,35%,65%,2,4,0,3,1,1,1,0,6,12,3,0,0,0,10,6,1,0,12,6,1,1,0,0,150,284,130,255,6,7,44,47,17,16,4.00,3.60,1.95,1.04,10.00,1.29,3.45,1.90,1.88,3.15,1.33
356,france,ligue-1,2021-2022,36,08.05.2022,08:00,356 out of 384,Angers,Bordeaux,4,1,"['5', '36', '62', '90']","['Cho M.', 'Mendy B.', 'Bahoken S.', 'Pereira Lage M.']","['Pereira Lage M.', 'Fulgini A.', 'Cho M.', 'Traore I.']",['60'],['Mara S.'],['Dilrosun J.'],35%,65%,4,3,3,1,1,2,0,0,7,8,3,1,0,1,12,8,1,1,8,6,0,0,0,0,139,272,100,233,7,9,52,62,19,19,47%,53%,9,4,5,2,2,0,2,2,25,14,3,2,1,3,11,6,1,3,6,12,1,5,0,0,169,188,127,146,9,4,52,53,25,17,2.45,3.50,2.90,1.03,10.50,1.26,3.70,1.85,1.94,3.05,1.36
355,france,ligue-1,2021-2022,36,08.05.2022,08:00,355 out of 384,Clermont,Montpellier,2,1,"['4', '69']","['Rashani E.', 'Bayo M.']","['Bayo M.', 'noName']",['32'],['Chotard J.'],['Souquet A.'],49%,51%,7,6,2,2,3,3,2,1,7,5,4,0,1,0,18,13,1,1,4,7,1,1,0,0,222,230,173,181,12,10,69,40,28,23,49%,51%,5,5,2,0,2,3,1,2,13,10,1,3,0,0,8,11,0,1,6,8,1,3,0,0,197,204,145,152,5,14,56,47,21,22,1.65,4.20,5.00,1.02,12.50,1.21,4.20,1.66,2.20,2.58,1.48
354,france,ligue-1,2021-2022,36,08.05.2022,08:00,354 out of 384,Reims,Lens,1,2,['28'],['Zeneli A.'],['Munetsi M.'],"['55', '90+1']","['Sotoca F.', 'Fofana S.']","['Costa D.', 'Ganago I.']",31%,69%,3,14,1,3,2,6,0,5,2,6,1,5,0,0,6,6,3,0,6,2,0,0,0,0,161,356,126,324,8,3,33,79,7,44,47%,53%,4,7,1,2,2,2,1,3,11,15,2,5,1,0,7,11,0,1,6,7,1,2,0,0,230,257,196,229,7,7,54,51,23,28,3.70,3.45,2.10,1.05,9.70,1.30,3.40,1.96,1.84,3.30,1.31
353,france,ligue-1,2021-2022,36,08.05.2022,06:00,353 out of 384,Metz,Lyon,3,2,"['27', '40', '90']","['Pajot V.', 'Lamkel Ze D.', 'Boulaya F.']","['Lacroix L.', 'Sarr P. M.', 'Yade P. N.']","['43', '84']","['Dembele M.', 'Dembele M.']","['Tete', 'Toko Ekambi K.']",31%,69%,7,9,3,1,3,4,1,4,3,9,2,3,1,0,8,21,0,1,8,3,0,0,0,0,121,268,82,224,16,6,35,76,15,31,41%,59%,8,8,5,4,3,4,0,0,9,21,1,4,0,1,8,15,3,4,11,5,3,2,0,1,142,196,102,165,9,11,36,50,18,32,11.00,6.00,1.29,1.01,15.00,1.07,7.70,1.31,3.40,1.78,2.02
352,france,ligue-1,2021-2022,36,07.05.2022,10:00,352 out of 384,Brest,Strasbourg,0,1,[],[],[],['72'],['Gameiro K.'],['noName'],45%,55%,5,5,1,2,1,2,3,1,10,2,4,2,0,2,14,13,2,1,2,8,0,0,0,0,214,261,168,213,6,8,60,53,26,23,45%,55%,2,9,1,3,1,3,0,3,7,5,1,3,2,0,9,9,2,1,3,7,1,2,0,0,174,221,136,176,10,8,69,47,20,23,4.00,3.75,1.91,1.04,10.50,1.27,3.60,1.83,1.97,2.96,1.37
351,france,ligue-1,2021-2022,36,06.05.2022,14:00,351 out of 384,Lille,Monaco,1,2,['69'],['Gomes A.'],['Bamba J.'],"['42', '75']","['Tchouameni A.', 'Tchouameni A.']","['Ben Yedder W.', 'Henrique C.']",49%,51%,7,4,2,1,3,2,2,1,5,7,2,3,2,1,11,10,0,2,5,4,1,0,0,0,222,225,164,173,10,13,60,65,22,20,53%,47%,8,5,3,2,4,3,1,0,7,10,1,2,0,0,14,7,1,2,5,4,3,1,0,0,244,211,192,160,11,7,59,59,20,16,4.00,3.60,1.95,1.03,11.00,1.24,3.85,1.78,2.03,2.86,1.40
350,france,ligue-1,2021-2022,35,01.05.2022,13:45,350 out of 384,Marseille,Lyon,0,3,[],[],[],"['55', '76', '88']","['Lukeba C.', 'Dembele M.', 'Toko Ekambi K.']","['Dembele M.', 'Gusto M.', 'Tete']",57%,43%,5,3,0,0,4,3,1,0,9,3,2,3,0,1,7,11,0,0,3,8,0,0,0,0,285,214,241,174,9,5,60,42,15,17,69%,31%,4,9,2,5,1,3,1,1,5,3,1,3,1,0,9,7,2,2,2,5,2,1,0,0,272,108,237,82,11,9,60,25,40,11,2.35,3.55,3.00,1.01,13.75,1.17,4.80,1.60,2.33,2.43,1.53
349,france,ligue-1,2021-2022,35,01.05.2022,10:05,349 out of 384,Bordeaux,Nice,0,1,[],[],[],['74'],['Delort A.'],['noName'],44%,56%,3,5,1,1,1,3,1,1,10,6,0,1,1,1,15,17,1,1,5,9,1,1,0,0,193,231,146,190,4,6,40,64,9,28,44%,56%,2,9,0,2,1,6,1,1,8,12,2,4,4,0,10,11,1,0,5,3,0,1,0,0,193,239,145,187,7,8,41,60,19,29,3.20,3.55,2.25,1.03,11.50,1.22,4.05,1.74,2.08,2.76,1.42
348,france,ligue-1,2021-2022,35,01.05.2022,08:00,348 out of 384,Brest,Clermont,2,0,"['60', '62']","['Brassier L.', 'Mounie S.']","['noName', 'Belaili Y.']",[],[],[],48%,52%,3,3,2,2,1,0,0,1,11,5,2,2,0,2,12,4,2,2,5,9,1,2,1,0,214,227,185,196,12,7,50,47,17,15,36%,64%,5,13,2,5,3,4,0,4,13,6,3,11,0,1,5,15,5,0,3,7,1,0,0,0,144,256,104,218,12,8,30,69,13,49,2.85,3.30,2.60,1.05,9.70,1.29,3.50,1.98,1.82,3.35,1.30
347,france,ligue-1,2021-2022,35,01.05.2022,08:00,347 out of 384,Lorient,Reims,1,2,['32'],['Moffi T.'],['Le Fee E.'],"['17', '59']","['Zeneli A.', 'Toure E. B.']","['Toure E. B.', 'Doumbia K.']",47%,53%,10,4,5,1,2,1,3,2,8,6,4,2,0,1,15,12,0,4,6,7,1,0,0,0,213,244,167,210,11,7,41,58,16,19,57%,43%,10,8,3,1,2,3,5,4,7,9,3,1,1,1,11,7,0,3,9,6,1,1,0,0,230,177,188,142,12,11,60,53,23,28,2.15,3.25,3.70,1.06,8.40,1.36,3.00,2.17,1.68,3.85,1.24
346,france,ligue-1,2021-2022,35,01.05.2022,08:00,346 out of 384,Monaco,Angers,2,0,"['42', '61']","['Bamba A. K.', 'Ben Yedder W.']","['noName', 'Volland K.']",[],[],[],45%,55%,8,5,2,2,4,1,2,2,7,8,4,2,2,1,10,6,2,1,6,6,1,1,0,0,229,282,185,240,13,4,59,46,17,7,41%,59%,7,6,5,3,0,2,2,1,14,18,4,3,6,0,8,12,3,4,8,6,1,1,0,0,154,241,116,198,11,5,46,41,24,16,1.33,5.50,9.50,1.01,14.75,1.16,4.90,1.56,2.40,2.39,1.55
345,france,ligue-1,2021-2022,35,01.05.2022,08:00,345 out of 384,Montpellier,Metz,2,2,"['80', '90+1']","['Souquet A.', 'Wahi E.']","['Ristic M.', 'Delaye S.']","['24', '70']","['Delaine T.', 'Mafouta L.']","['Traore B.', 'Mikelbrencis W.']",45%,55%,6,8,2,2,2,3,2,3,7,7,7,0,3,0,23,8,1,2,5,7,1,0,0,0,196,240,159,198,18,15,52,61,20,19,57%,43%,12,9,4,4,4,4,4,1,18,11,1,1,0,0,13,9,3,2,4,8,1,3,0,0,235,181,178,137,16,16,68,49,28,14,1.83,3.90,4.20,1.02,12.00,1.22,4.10,1.68,2.15,2.63,1.46
344,france,ligue-1,2021-2022,35,01.05.2022,06:00,344 out of 384,Troyes,Lille,3,0,"['43', '55', '86']","['Tardieu F.', 'Ugbo I.', 'Tardieu F.']","['noName', 'noName', 'noName']",[],[],[],35%,65%,2,5,2,1,0,3,0,1,9,4,0,2,1,0,15,21,1,1,2,8,0,0,0,0,166,302,117,262,9,7,29,75,15,24,41%,59%,7,4,3,0,3,2,1,2,6,12,1,2,1,1,7,6,0,1,7,5,0,4,0,2,147,216,122,187,5,6,33,46,21,14,3.35,3.30,2.25,1.06,8.60,1.34,3.15,2.12,1.72,3.70,1.26
343,france,ligue-1,2021-2022,35,30.04.2022,14:00,343 out of 384,Rennes,St Etienne,2,0,"['41', '84']","['Majer L.', 'Majer L.']","['Terrier M.', 'noName']",[],[],[],79%,21%,4,3,1,1,3,1,0,1,6,7,2,2,1,0,15,14,1,0,6,5,0,0,0,0,410,99,369,52,5,8,87,51,29,14,67%,33%,9,5,2,2,5,1,2,2,10,6,2,1,1,0,17,8,2,1,5,10,1,4,0,0,314,163,275,126,10,4,50,52,29,15,1.25,6.25,11.00,1.01,15.00,1.12,5.70,1.44,2.76,2.12,1.69
342,france,ligue-1,2021-2022,35,30.04.2022,10:00,342 out of 384,Lens,Nantes,2,2,"['67', '81']","['Costa D.', 'Kalimuendo A.']","['Fofana S.', 'noName']","['8', '32']","['Simon M.', 'Simon M.']","['Coco M.', 'noName']",56%,44%,10,7,0,4,7,3,3,0,4,3,2,4,0,0,13,8,2,0,4,4,0,0,1,0,266,206,226,161,13,6,59,57,26,22,50%,50%,10,6,5,1,3,4,2,1,8,4,4,1,1,2,10,13,1,3,3,7,0,5,0,0,229,231,192,189,14,11,49,61,19,34,1.65,4.20,5.25,1.02,11.75,1.23,4.00,1.72,2.12,2.71,1.44
341,france,ligue-1,2021-2022,35,29.04.2022,14:00,341 out of 384,Strasbourg,Paris SG,3,3,"['3', '75', '90+1']","['Gameiro K.', 'Verratti M.', 'Caci A.']","['Perrin L.', 'noName', 'Lienard D.']","['23', '64', '68']","['Mbappe K.', 'Hakimi A.', 'Mbappe K.']","['Neymar', 'Mbappe K.', 'noName']",44%,56%,4,6,1,3,3,2,0,1,4,14,0,3,1,1,6,7,2,0,9,3,2,0,0,0,240,302,199,275,7,5,51,50,24,31,42%,58%,10,8,1,3,6,3,3,2,3,4,2,2,2,0,5,4,1,0,6,3,1,3,0,0,210,303,189,266,7,9,54,55,23,21,3.90,3.75,1.95,1.02,13.00,1.19,4.35,1.64,2.24,2.54,1.49
340,france,ligue-1,2021-2022,34,24.04.2022,13:45,340 out of 384,Reims,Marseille,0,1,[],[],[],['83'],['Gerson'],['Payet D.'],26%,74%,5,4,2,1,2,1,1,2,8,6,2,1,0,2,5,7,1,2,6,6,1,1,0,0,135,406,93,361,4,8,33,77,19,27,32%,68%,5,10,1,2,2,3,2,5,2,9,1,3,1,1,8,10,1,1,8,1,0,0,0,0,170,364,138,319,5,7,34,82,15,24,4.33,3.40,1.95,1.06,8.60,1.35,3.05,2.10,1.72,3.70,1.26
339,france,ligue-1,2021-2022,34,24.04.2022,10:05,339 out of 384,Lille,Strasbourg,1,0,['87'],['Celik Z.'],['noName'],[],[],[],48%,52%,5,6,1,1,3,1,1,4,7,13,3,2,4,0,9,10,1,1,9,7,1,1,0,0,196,202,155,150,10,11,64,60,24,19,44%,56%,6,5,2,2,2,1,2,2,12,10,1,4,1,2,7,13,2,1,9,11,1,2,0,0,162,214,125,159,4,3,46,66,17,31,2.75,3.20,2.75,1.07,8.10,1.37,2.98,2.25,1.64,4.05,1.22
338,france,ligue-1,2021-2022,34,24.04.2022,08:00,338 out of 384,Clermont,Angers,2,2,"['71', '82']","['Bayo M.', 'Da Cunha L.']","['noName', 'Bayo M.']","['36', '44']","['Cho M.', 'Traore I.']","['noName', 'noName']",40%,60%,3,6,0,3,2,1,1,2,8,5,2,3,0,0,15,12,1,0,5,7,0,2,0,0,190,274,138,231,12,6,54,58,14,31,64%,36%,9,3,6,2,2,1,1,0,14,9,2,1,4,0,9,10,2,4,5,14,0,4,0,1,266,159,62,102,2,5,67,37,31,13,2.10,3.25,3.95,1.07,7.90,1.39,2.91,2.24,1.64,4.00,1.23
337,france,ligue-1,2021-2022,34,24.04.2022,08:00,337 out of 384,Metz,Brest,0,1,[],[],[],['27'],['Belaili Y.'],['Cardona I.'],61%,39%,5,9,0,2,4,5,1,2,10,8,1,1,0,2,18,12,1,0,8,8,3,0,0,0,251,154,207,107,9,12,61,52,7,21,55%,45%,5,7,0,1,4,3,1,3,10,9,3,6,1,1,8,6,1,0,8,9,1,0,2,0,214,179,178,139,0,15,60,37,19,14,2.70,3.25,2.75,1.05,9.50,1.29,3.40,2.00,1.80,3.40,1.29
336,france,ligue-1,2021-2022,34,24.04.2022,08:00,336 out of 384,Nantes,Bordeaux,5,3,"['47', '51', '72', '76', '89']","['Coulibaly K.', 'Mangas R.', 'Coulibaly K.', 'Simon M.', 'Bukari O.']","['Cyprien W.', 'noName', 'Simon M.', 'Kolo Muani R.', 'Kolo Muani R.']","['6', '18', '67']","['Niang M.', 'Dilrosun J.', 'Kwateng E.']","['Ignatenko D.', 'Niang M.', 'Dilrosun J.']",60%,40%,4,4,0,2,4,1,0,1,12,6,2,0,1,1,13,12,0,0,5,11,0,1,0,0,311,206,257,147,3,8,83,44,19,11,52%,48%,11,16,6,5,3,3,2,8,4,5,4,4,0,0,11,10,4,1,7,4,1,0,0,0,200,188,170,153,8,10,38,52,24,28,2.15,3.60,3.35,1.02,12.25,1.21,4.15,1.70,2.15,2.67,1.45
335,france,ligue-1,2021-2022,34,24.04.2022,08:00,335 out of 384,Nice,Troyes,1,0,['90+3'],['Thuram K.'],['Guessand E.'],[],[],[],65%,35%,8,3,1,1,6,1,1,1,8,8,4,1,0,3,12,5,1,1,7,5,0,0,0,0,308,164,268,121,7,15,71,43,37,15,57%,43%,10,6,2,2,3,2,5,2,10,18,3,2,1,1,4,9,2,1,11,6,0,1,0,0,217,171,186,126,9,8,56,47,42,24,1.50,4.50,7.00,1.03,10.75,1.27,3.65,1.84,1.95,3.05,1.36
334,france,ligue-1,2021-2022,34,24.04.2022,06:00,334 out of 384,Rennes,Lorient,5,0,"['17', '19', '47', '79', '90+2']","['Bourigeaud B.', 'Terrier M.', 'Traore H.', 'Tait F.', 'Laborde G.']","['noName', 'noName', 'noName', 'Assignon L.', 'Assignon L.']",[],[],[],71%,29%,5,1,3,0,1,1,1,0,11,9,1,2,1,1,10,9,0,1,5,6,1,0,0,0,347,136,318,106,6,8,74,43,22,12,47%,53%,5,11,4,2,0,6,1,3,7,7,1,2,0,1,6,11,2,1,5,4,0,0,1,0,205,243,168,210,5,5,44,53,11,35,1.40,5.25,7.50,1.01,14.75,1.15,5.00,1.54,2.48,2.32,1.58
333,france,ligue-1,2021-2022,34,23.04.2022,14:00,333 out of 384,Paris SG,Lens,1,1,['68'],['Messi L.'],['Neymar'],['88'],['Jean C.'],['Machado D.'],64%,36%,9,5,2,2,5,2,2,1,7,7,2,1,0,1,15,7,2,2,7,6,0,1,0,0,369,207,330,180,8,9,46,40,32,17,68%,32%,9,3,5,1,3,1,1,1,7,10,2,2,0,1,9,7,0,4,10,6,4,1,0,1,365,166,332,133,5,6,68,34,47,12,1.25,7.50,9.00,0,0,1.08,7.40,1.32,3.40,1.82,1.94
332,france,ligue-1,2021-2022,34,23.04.2022,12:00,332 out of 384,St Etienne,Monaco,1,4,['42'],['Khazri W.'],['noName'],"['23', '25', '61', '77']","['Ben Yedder W.', 'Volland K.', 'Kolodziejczak T.', 'Boadu M.']","['Henrique C.', 'Martins G.', 'noName', 'Jakobs I.']",52%,48%,4,6,3,4,1,2,0,0,10,9,0,0,1,1,10,7,2,2,8,10,1,2,0,0,228,214,186,175,17,13,54,36,19,7,62%,38%,4,6,1,2,3,4,0,0,9,4,1,1,1,0,9,17,0,1,3,9,1,1,0,0,266,165,211,112,4,6,39,23,9,10,4.50,4.00,1.73,1.01,13.25,1.19,4.45,1.60,2.32,2.42,1.53
331,france,ligue-1,2021-2022,34,23.04.2022,10:00,331 out of 384,Lyon,Montpellier,5,2,"['26', '43', '63', '68', '90+1']","['Dembele M.', 'Mendes T.', 'Aouar H.', 'Toko Ekambi K.', 'Aouar H.']","['noName', 'noName', 'Mendes T.', 'Paqueta L.', 'Toko Ekambi K.']","['45+1', '45+3']","['Wahi E.', 'Savanier T.']","['Savanier T.', 'noName']",50%,50%,9,7,3,5,1,1,5,1,7,5,4,1,1,0,10,8,3,1,5,7,0,2,0,0,240,235,203,201,8,9,52,38,32,14,54%,46%,18,4,10,2,3,2,5,0,3,8,4,1,0,0,9,9,2,7,8,3,2,0,0,0,283,246,252,219,3,6,57,54,33,19,1.35,5.50,9.00,0,0,1.09,6.60,1.36,3.10,1.91,1.85
330,france,ligue-1,2021-2022,33,20.04.2022,14:00,330 out of 384,Angers,Paris SG,0,3,[],[],[],"['28', '45+1', '77']","['Mbappe K.', 'Ramos S.', 'Marquinhos']","['Hakimi A.', 'Di Maria A.', 'Di Maria A.']",40%,60%,4,5,1,3,3,1,0,1,5,3,1,3,0,0,3,9,1,1,2,4,0,1,0,0,239,362,216,9,4,7,36,64,10,27,44%,56%,4,10,0,5,2,4,2,1,6,3,2,4,1,2,5,6,4,0,3,7,1,1,0,1,225,276,204,568,5,8,40,44,28,20,6.25,4.75,1.50,1.01,14.00,1.18,4.60,1.60,2.35,2.44,1.53
329,france,ligue-1,2021-2022,33,20.04.2022,14:00,329 out of 384,Brest,Lyon,2,1,"['27', '74']","['Mounie S.', 'Cardona I.']","['noName', 'Faussurier J.']",['72'],['Dembele M.'],['Tete'],33%,67%,4,7,2,1,1,5,1,1,10,16,1,1,1,1,10,12,1,1,10,7,1,1,0,0,160,332,119,293,8,7,52,73,13,21,35%,65%,5,11,1,4,4,3,0,4,4,0,1,1,0,2,9,13,3,0,5,5,1,1,0,0,161,311,112,272,12,5,41,92,23,36,4.50,4.00,1.73,1.01,13.50,1.18,4.60,1.58,2.36,2.38,1.55
328,france,ligue-1,2021-2022,33,20.04.2022,14:00,328 out of 384,Lens,Montpellier,2,0,"['37', '75']","['Costa D.', 'Ganago I.']","['Clauss J.', 'Frankowski P.']",[],[],[],55%,45%,7,1,2,1,2,0,3,0,5,5,4,0,1,0,8,15,1,1,3,4,0,0,0,0,294,242,254,200,6,11,73,42,32,20,43%,57%,5,8,3,3,1,2,1,3,5,6,1,3,0,0,6,14,3,2,8,6,1,0,0,0,214,286,178,248,7,5,42,66,16,29,1.55,4.33,5.75,1.02,12.50,1.21,4.20,1.67,2.18,2.62,1.46
327,france,ligue-1,2021-2022,33,20.04.2022,14:00,327 out of 384,Marseille,Nantes,3,2,"['39', '55', '75']","['Payet D.', 'Payet D.', 'Harit A.']","['noName', 'noName', 'Gerson']","['26', '41']","['Girotto A.', 'Coco M.']","['Cyprien W.', 'noName']",82%,18%,9,2,2,2,5,0,2,0,10,6,1,2,1,1,14,4,0,1,4,6,1,2,0,0,439,91,414,59,2,6,84,17,39,6,70%,30%,10,2,3,1,6,0,1,1,9,6,6,1,0,3,9,6,1,1,6,9,1,3,0,1,335,147,302,111,6,11,71,31,32,7,1.62,4.00,5.50,1.03,11.00,1.26,3.75,1.80,2.00,2.92,1.38
326,france,ligue-1,2021-2022,33,20.04.2022,14:00,326 out of 384,Strasbourg,Rennes,2,1,"['4', '77']","['Diallo H.', 'Ajorque L.']","['Bellegarde J.', 'Gameiro K.']",['54'],['Terrier M.'],['Traore H.'],35%,65%,3,6,1,1,1,4,1,1,10,12,0,4,0,1,6,9,1,0,8,5,0,0,0,0,185,346,140,306,6,5,35,68,16,19,39%,61%,10,5,4,2,4,2,2,1,3,5,2,3,2,0,12,8,1,3,8,6,1,2,0,0,182,287,141,235,5,9,58,57,29,12,2.70,3.40,2.70,1.04,9.70,1.29,3.45,1.98,1.82,3.35,1.30
325,france,ligue-1,2021-2022,33,20.04.2022,12:00,325 out of 384,Bordeaux,St Etienne,2,2,"['16', '23']","['Mara S.', 'Onana J.']","['Ignatenko D.', 'Dilrosun J.']","['33', '65']","['Bouanga D.', 'Nordin A.']","['Boudebouz R.', 'Bouanga D.']",47%,53%,5,3,4,1,1,2,0,0,11,12,4,2,3,0,16,15,0,2,8,8,2,1,0,0,192,212,156,165,12,8,39,51,13,8,45%,55%,6,6,3,1,2,3,1,2,9,10,1,2,2,2,16,15,0,3,9,10,3,5,0,0,174,205,111,151,19,9,56,50,12,17,2.45,3.40,2.95,1.03,11.50,1.22,4.05,1.76,2.06,2.81,1.41
324,france,ligue-1,2021-2022,33,20.04.2022,12:00,324 out of 384,Lorient,Metz,1,0,['90+4'],['Ouattara Da.'],['Kone I.'],[],[],[],43%,57%,7,10,2,3,1,5,4,2,10,13,5,5,1,0,10,9,3,2,7,7,1,1,0,0,152,193,106,146,9,9,47,55,20,22,41%,59%,8,10,3,2,3,5,2,3,8,2,5,7,2,1,9,11,2,2,6,10,1,1,0,0,168,248,117,202,11,9,51,72,23,27,1.62,4.00,5.75,1.05,9.60,1.30,3.35,1.95,1.84,3.30,1.31
323,france,ligue-1,2021-2022,33,20.04.2022,12:00,323 out of 384,Monaco,Nice,1,0,['45+1'],['Golovin A.'],['noName'],[],[],[],52%,48%,10,4,5,0,1,3,4,1,9,9,3,3,1,1,12,12,0,4,7,5,1,1,0,0,226,206,172,161,9,5,52,48,24,18,41%,59%,7,11,2,2,3,4,2,5,4,10,4,7,0,0,11,13,2,2,12,6,4,1,0,0,150,197,104,163,8,10,39,46,20,26,1.83,3.65,4.50,1.04,10.00,1.28,3.50,1.86,1.93,3.05,1.36
322,france,ligue-1,2021-2022,33,20.04.2022,12:00,322 out of 384,Reims,Lille,2,1,"['32', '90+1']","['Munetsi M.', 'Abdelhamid Y.']","['noName', 'Locko B.']",['57'],['Sanches R.'],['Gomes A.'],36%,64%,4,8,2,1,1,4,1,3,10,11,1,0,2,1,9,15,1,1,6,6,0,0,0,0,167,311,128,275,11,12,27,78,17,38,46%,54%,6,12,2,4,2,5,2,3,-1,4,4,2,0,0,8,10,3,1,7,2,1,1,0,0,210,247,174,202,12,14,55,59,23,25,2.80,3.10,2.80,1.08,7.30,1.44,2.72,2.45,1.54,4.60,1.18
321,france,ligue-1,2021-2022,33,20.04.2022,12:00,321 out of 384,Troyes,Clermont,0,1,[],[],[],['88'],['Bayo M.'],['noName'],44%,56%,7,2,2,0,2,2,3,0,11,7,2,2,0,1,15,11,0,2,5,7,1,1,0,0,200,265,166,228,9,7,51,50,16,9,56%,44%,9,1,1,1,7,0,1,0,5,5,3,0,0,0,9,8,0,1,6,8,2,5,1,1,219,180,175,127,9,7,46,53,32,10,2.25,3.35,3.35,1.06,8.70,1.34,3.15,2.10,1.72,3.70,1.26
320,france,ligue-1,2021-2022,32,17.04.2022,13:45,320 out of 384,Paris SG,Marseille,2,1,"['12', '45+5']","['Neymar', 'Mbappe K.']","['Verratti M.', 'noName']",['31'],['Caleta-Car D.'],['noName'],47%,53%,7,1,3,1,3,0,1,0,6,11,3,2,4,1,10,7,0,1,7,6,2,1,0,0,272,307,250,285,6,5,41,33,19,13,37%,63%,0,2,0,0,0,1,0,1,10,12,0,2,3,3,10,8,0,0,9,6,4,0,0,0,206,344,172,309,10,17,33,59,10,27,1.40,5.25,7.50,0,0,1.15,4.95,1.52,2.43,2.30,1.58
319,france,ligue-1,2021-2022,32,17.04.2022,10:05,319 out of 384,Lyon,Bordeaux,6,1,"['20', '27', '34', '46', '68', '90+1']","['Dembele M.', 'Toko Ekambi K.', 'Paqueta L.', 'Faivre R.', 'Toko Ekambi K.', 'Dembele M.']","['Gusto M.', 'noName', 'noName', 'Dembele M.', 'Reine-Adelaide J.', 'Barcola B.']",['85'],['Mara S.'],['noName'],59%,41%,5,5,4,0,1,3,0,2,7,8,2,2,4,0,8,12,0,1,4,6,0,0,0,0,286,202,242,148,6,15,67,46,27,13,61%,39%,10,12,5,5,2,4,3,3,14,7,1,3,4,1,9,8,4,2,4,7,0,0,0,0,282,171,241,123,5,10,68,53,51,19,1.40,5.50,7.50,1.01,14.50,1.17,4.80,1.58,2.35,2.45,1.52
318,france,ligue-1,2021-2022,32,17.04.2022,08:00,318 out of 384,Metz,Clermont,1,1,['24'],['de Preville N.'],['Sarr P. M.'],['37'],['Dossou J.'],['Kyei G.'],52%,48%,2,8,1,2,1,3,0,3,7,10,0,4,1,1,12,16,1,0,9,6,0,0,1,0,227,203,193,164,5,7,49,51,6,26,37%,63%,2,18,1,2,1,11,0,5,11,9,0,5,0,1,10,16,2,1,6,5,1,1,0,0,185,296,141,235,12,10,39,73,10,46,2.90,3.00,2.75,1.06,8.50,1.37,2.97,2.23,1.65,4.05,1.22
317,france,ligue-1,2021-2022,32,17.04.2022,08:00,317 out of 384,Montpellier,Reims,0,0,[],[],[],[],[],[],61%,39%,5,6,0,3,2,1,3,2,6,4,4,2,0,0,22,11,3,0,4,6,0,0,0,0,276,176,227,146,9,11,69,39,33,11,59%,41%,9,9,3,6,5,2,1,1,13,10,5,4,1,0,19,12,6,3,5,6,0,3,0,0,222,153,173,115,7,2,58,50,23,22,2.40,3.30,3.10,1.07,8.00,1.33,3.20,2.10,1.72,3.55,1.28
