id,country,league,season,round,date,time,count,home,away,homeScore,awayScore,homeGoals,homeScorers,homeAsists,awayGoals,awayScorers,awayAsists,1HalfStats home Ball Possession,1HalfStats away Ball Possession,1HalfStats home Goal Attempts,1HalfStats away Goal Attempts,1HalfStats home Shots on Goal,1HalfStats away Shots on Goal,1HalfStats home Shots off Goal,1HalfStats away Shots off Goal,1HalfStats home Blocked Shots,1HalfStats away Blocked Shots,1HalfStats home Free Kicks,1HalfStats away Free Kicks,1HalfStats home Corner Kicks,1HalfStats away Corner Kicks,1HalfStats home Offsides,1HalfStats away Offsides,1HalfStats home Throw-in,1HalfStats away Throw-in,1HalfStats home Goalkeeper Saves,1HalfStats away Goalkeeper Saves,1HalfStats home Fouls,1HalfStats away Fouls,1HalfStats home Yellow Cards,1HalfStats away Yellow Cards,1HalfStats home Red Cards,1HalfStats away Red Cards,1HalfStats home Total Passes,1HalfStats away Total Passes,1HalfStats home Completed Passes,1HalfStats away Completed Passes,1HalfStats home Tackles,1HalfStats away Tackles,1HalfStats home Attacks,1HalfStats away Attacks,1HalfStats home Dangerous Attacks,1HalfStats away Dangerous Attacks,2HalfStats home Ball Possession,2HalfStats away Ball Possession,2HalfStats home Goal Attempts,2HalfStats away Goal Attempts,2HalfStats home Shots on Goal,2HalfStats away Shots on Goal,2HalfStats home Shots off Goal,2HalfStats away Shots off Goal,2HalfStats home Blocked Shots,2HalfStats away Blocked Shots,2HalfStats home Free Kicks,2HalfStats away Free Kicks,2HalfStats home Corner Kicks,2HalfStats away Corner Kicks,2HalfStats home Offsides,2HalfStats away Offsides,2HalfStats home Throw-in,2HalfStats away Throw-in,2HalfStats home Goalkeeper Saves,2HalfStats away Goalkeeper Saves,2HalfStats home Fouls,2HalfStats away Fouls,2HalfStats home Yellow Cards,2HalfStats away Yellow Cards,2HalfStats home Red Cards,2HalfStats away Red Cards,2HalfStats home Total Passes,2HalfStats away Total Passes,2HalfStats home Completed Passes,2HalfStats away Completed Passes,2HalfStats home Tackles,2HalfStats away Tackles,2HalfStats home Attacks,2HalfStats away Attacks,2HalfStats home Dangerous Attacks,2HalfStats away Dangerous Attacks,moneyLineOdds home,moneyLineOdds draw,moneyLineOdds away,overUnderOdds over0.5,overUnderOdds under0.5,overUnderOdds over1.5,overUnderOdds under1.5,overUnderOdds over2.5,overUnderOdds under2.5,overUnderOdds over3.5,overUnderOdds under3.5
153,france,ligue-1,2022-2023,16,28.12.2022,11:00,153 out of 170,Auxerre,Monaco,2,3,"['30', '68']","['Niang M.', 'Fofana Y.']","['noName', 'noName']","['45+2', '58', '85']","['Ben Yedder W.', 'Ben Seghir E.', 'Ben Seghir E.']","['noName', 'Golovin A.', 'Jakobs I.']",38%,62%,5,2,2,1,2,1,1,0,6,5,0,1,1,1,5,17,0,1,5,7,1,0,0,0,181,300,139,242,8,2,42,63,16,26,38%,62%,6,4,4,2,2,1,0,1,10,6,1,2,2,1,12,12,0,3,4,8,0,0,0,0,160,265,124,216,10,14,41,70,15,28,4.75,4.20,1.70,1.02,12.50,1.19,4.25,1.64,2.24,2.51,1.50
152,france,ligue-1,2022-2023,16,28.12.2022,09:00,152 out of 170,AC Ajaccio,Angers,1,0,['40'],['Belaili Y.'],['noName'],[],[],[],59%,41%,9,4,3,2,3,2,3,0,5,6,3,2,1,1,16,13,2,2,5,5,0,0,0,0,247,166,208,125,6,13,44,51,31,7,33%,67%,2,10,0,2,2,6,0,2,9,9,0,3,1,1,12,14,2,0,8,8,1,0,0,0,124,265,82,223,5,8,37,56,10,33,2.25,3.35,3.40,1.06,8.70,1.35,3.10,2.12,1.70,3.75,1.25
151,france,ligue-1,2022-2023,16,28.12.2022,09:00,151 out of 170,Troyes,Nantes,0,0,[],[],[],[],[],[],56%,44%,1,9,0,4,0,4,1,1,4,2,2,2,0,0,11,6,4,0,2,6,0,1,0,0,315,234,271,199,8,10,72,47,33,29,54%,46%,5,10,2,1,0,5,3,4,7,7,2,2,0,0,11,8,1,2,7,7,0,1,0,0,260,213,212,177,7,10,68,54,21,25,2.65,3.45,2.70,1.03,11.00,1.24,3.90,1.82,1.98,2.99,1.37
150,france,ligue-1,2022-2023,15,13.11.2022,14:45,150 out of 170,Monaco,Marseille,2,3,"['45', '72']","['Ben Yedder W.', 'Volland K.']","['noName', 'Golovin A.']","['35', '83', '90+7']","['Sanchez A.', 'Veretout J.', 'Kolasinac S.']","['noName', 'Payet D.', 'Payet D.']",40%,60%,5,9,3,1,2,6,0,2,2,5,3,1,0,0,6,6,0,2,5,3,0,0,0,0,194,296,153,259,10,5,28,28,14,12,44%,56%,6,2,3,2,1,0,2,0,7,12,2,3,0,1,6,6,0,2,12,6,3,1,0,0,194,267,155,233,3,3,32,37,20,12,2.40,3.55,2.95,1.02,12.75,1.19,4.35,1.67,2.18,2.62,1.46
149,france,ligue-1,2022-2023,15,13.11.2022,11:05,149 out of 170,Strasbourg,Lorient,1,1,['87'],['Diallo H.'],['Bellegarde J.'],['5'],['Moffi T.'],['noName'],63%,37%,8,3,1,1,4,1,3,1,3,7,1,2,1,0,14,9,0,1,5,3,2,1,0,0,324,188,279,139,5,7,87,35,38,11,59%,41%,12,3,3,1,6,1,3,1,11,7,3,0,1,1,5,14,1,2,4,6,2,0,0,0,285,217,238,168,11,9,90,40,52,20,2.40,3.40,3.00,1.04,10.50,1.26,3.65,1.87,1.92,3.10,1.35
148,france,ligue-1,2022-2023,15,13.11.2022,09:00,148 out of 170,Brest,Troyes,2,1,"['55', '77']","['Del Castillo R.', 'Mounie S.']","['noName', 'noName']",['60'],['Chardonnet B.'],['noName'],54%,46%,8,4,3,0,5,3,0,1,9,12,4,1,1,1,8,5,0,3,8,6,0,2,0,0,247,212,206,169,10,5,54,41,23,18,54%,46%,7,4,2,2,4,2,1,0,3,3,1,4,1,1,6,8,1,0,5,6,3,0,0,1,182,160,149,125,7,13,50,26,22,16,2.15,3.60,3.35,1.03,11.50,1.23,4.00,1.75,2.07,2.79,1.41
147,france,ligue-1,2022-2023,15,13.11.2022,09:00,147 out of 170,Lille,Angers,1,0,['36'],['Djalo T.'],['Cabella R.'],[],[],[],67%,33%,6,5,2,1,1,2,3,2,7,5,2,5,0,1,12,6,1,1,5,7,0,1,0,0,333,159,295,116,10,10,75,33,28,14,49%,51%,3,3,2,1,0,2,1,0,5,15,0,1,2,0,10,13,1,2,13,5,3,0,1,0,235,232,198,193,12,11,51,51,10,15,1.33,6.25,8.50,1.01,15.00,1.15,5.15,1.54,2.47,2.35,1.58
146,france,ligue-1,2022-2023,15,13.11.2022,09:00,146 out of 170,Montpellier,Reims,1,1,['90+1'],['Delaye S.'],['noName'],['87'],['Munetsi M.'],['van Bergen M.'],46%,54%,4,7,0,2,3,2,1,3,12,22,4,3,1,1,19,18,2,0,13,9,2,1,0,0,164,206,115,151,10,13,56,55,32,16,52%,48%,12,10,8,2,2,3,2,5,5,-6,7,4,0,1,13,13,1,7,2,6,0,1,0,0,181,172,128,121,10,7,76,38,29,18,2.70,3.30,2.70,1.04,9.80,1.28,3.50,1.96,1.83,3.30,1.31
145,france,ligue-1,2022-2023,15,13.11.2022,09:00,145 out of 170,Nantes,AC Ajaccio,2,2,"['70', '89']","['Blas L.', 'Simon M.']","['Mostafa Mohamed', 'Moutoussamy S.']","['57', '66']","['Belaili Y.', 'Hamouma R.']","['noName', 'Belaili Y.']",56%,44%,9,10,1,2,3,6,5,2,10,11,5,5,1,0,10,7,2,1,10,11,2,2,0,0,186,138,143,92,6,2,34,38,17,28,50%,50%,6,3,4,2,2,0,0,1,7,5,4,1,0,2,8,10,0,2,6,6,1,1,0,0,199,199,160,157,10,11,39,57,33,20,2.15,3.20,3.85,1.08,7.40,1.42,2.76,2.36,1.58,4.30,1.19
144,france,ligue-1,2022-2023,15,13.11.2022,07:00,144 out of 170,Paris SG,Auxerre,5,0,"['11', '51', '57', '81', '84']","['Mbappe K.', 'Soler C.', 'Hakimi A.', 'Sanches R.', 'Ekitike H.']","['Mendes N.', 'Mendes N.', 'Soler C.', 'Ekitike H.', 'noName']",[],[],[],63%,37%,2,4,1,2,0,1,1,1,5,5,3,3,2,0,4,2,2,0,3,5,0,0,0,0,390,217,351,177,6,8,84,40,45,21,55%,45%,7,6,5,1,2,3,0,2,2,3,0,4,1,0,3,5,1,1,2,2,0,0,0,0,260,229,230,195,6,15,41,43,10,17,1.10,10.00,19.00,0,0,1.04,9.40,1.22,4.25,1.60,2.26
143,france,ligue-1,2022-2023,15,12.11.2022,15:00,143 out of 170,Rennes,Toulouse,2,1,"['25', '58']","['Bourigeaud B.', 'Kalimuendo A.']","['noName', 'noName']",['55'],['Dallinga T.'],['Nicolaisen R.'],44%,56%,7,4,4,1,2,2,1,1,5,5,2,0,1,2,8,11,1,3,4,4,0,0,0,0,212,266,165,220,5,5,45,68,24,25,48%,52%,9,6,4,3,4,1,1,2,10,10,2,4,1,2,8,10,2,3,5,6,0,0,0,0,217,220,181,172,5,11,52,53,18,21,1.60,4.33,5.50,1.01,14.25,1.17,4.80,1.56,2.42,2.34,1.57
142,france,ligue-1,2022-2023,15,12.11.2022,11:00,142 out of 170,Lens,Clermont,2,1,"['60', '68']","['Said W.', 'Fofana S.']","['Sotoca F.', 'Gradit J.']",['39'],['Abdul Samed S.'],['noName'],63%,37%,10,4,1,2,5,2,4,0,9,9,3,3,0,1,9,5,1,1,9,8,0,2,0,0,265,156,231,112,4,4,65,35,33,10,59%,41%,6,1,2,0,0,0,4,1,13,17,2,0,2,2,5,11,0,0,10,9,1,1,0,0,243,174,214,130,5,8,68,36,37,13,1.45,4.75,7.00,1.03,11.25,1.25,3.80,1.78,2.00,2.92,1.38
141,france,ligue-1,2022-2023,15,11.11.2022,15:00,141 out of 170,Lyon,Nice,1,1,['89'],['Lacazette A.'],['noName'],['38'],['Pepe N.'],['noName'],62%,38%,3,8,0,2,1,3,2,3,5,2,0,2,0,3,12,5,1,0,3,2,1,0,0,0,343,200,300,164,13,13,66,48,20,21,64%,36%,6,5,3,1,2,3,1,1,4,4,3,2,0,0,10,9,1,2,4,5,0,0,0,0,304,184,264,142,11,13,69,42,39,14,1.73,3.85,5.00,1.04,9.80,1.30,3.40,1.90,1.88,3.15,1.34
140,france,ligue-1,2022-2023,14,06.11.2022,14:45,140 out of 170,Marseille,Lyon,1,0,['43'],['Gigot S.'],['Veretout J.'],[],[],[],56%,44%,4,5,1,1,2,2,1,2,6,7,4,1,1,0,10,10,1,0,6,7,0,0,0,0,268,218,226,163,9,17,70,54,38,12,36%,64%,2,6,1,3,1,3,0,0,6,4,2,3,1,0,7,8,3,1,3,6,0,1,0,0,166,301,117,253,18,10,49,73,22,28,2.10,3.60,3.55,1.02,11.75,1.22,4.10,1.72,2.10,2.72,1.43
139,france,ligue-1,2022-2023,14,06.11.2022,11:05,139 out of 170,Lille,Rennes,1,1,['16'],['Fonte J.'],['noName'],['58'],['Bourigeaud B.'],['noName'],57%,43%,7,1,3,1,2,0,2,0,7,1,3,0,0,0,7,12,1,2,1,7,0,1,0,0,328,247,282,197,9,13,58,39,22,10,67%,33%,12,1,4,1,4,0,4,0,7,8,3,2,1,0,9,4,0,4,8,7,4,0,0,1,253,112,216,70,13,10,56,38,42,11,2.10,3.55,3.55,1.04,10.00,1.28,3.55,1.88,1.90,3.10,1.34
138,france,ligue-1,2022-2023,14,06.11.2022,09:00,138 out of 170,Clermont,Montpellier,1,1,['62'],['Andric K.'],['Rashani E.'],['10'],['Savanier T.'],['noName'],59%,41%,4,2,2,1,1,0,1,1,10,6,3,0,1,1,12,14,0,2,7,10,1,1,0,0,203,145,158,101,19,3,56,40,29,29,49%,51%,12,5,5,2,5,3,2,0,6,7,2,1,0,0,17,6,2,4,7,7,0,1,0,0,197,212,139,155,8,17,49,64,21,21,2.45,3.45,2.90,1.04,10.25,1.27,3.60,1.90,1.88,3.20,1.33
137,france,ligue-1,2022-2023,14,06.11.2022,09:00,137 out of 170,Nice,Brest,1,0,['54'],['Laborde G.'],['Diop S.'],[],[],[],52%,48%,3,7,2,1,1,3,0,3,6,5,0,4,4,1,3,10,1,2,2,5,0,0,0,0,302,264,275,225,5,8,59,64,22,32,60%,40%,11,5,7,1,2,2,2,2,7,5,2,2,1,1,8,9,1,6,4,6,1,1,0,0,276,175,237,139,14,7,51,48,19,30,1.85,3.70,4.33,1.04,9.90,1.30,3.40,1.90,1.88,3.15,1.33
136,france,ligue-1,2022-2023,14,06.11.2022,09:00,136 out of 170,Reims,Nantes,1,0,['83'],['Balogun F.'],['noName'],[],[],[],51%,49%,8,13,2,5,4,2,2,6,4,4,6,3,1,0,14,10,5,2,3,4,1,1,0,0,242,229,195,177,10,14,65,64,49,23,63%,37%,14,2,7,0,4,0,3,2,6,6,4,1,0,0,8,11,0,6,4,9,1,3,0,1,242,142,197,84,13,11,66,38,45,27,2.20,3.45,3.35,1.04,9.90,1.29,3.45,1.94,1.85,3.30,1.32
135,france,ligue-1,2022-2023,14,06.11.2022,09:00,135 out of 170,Toulouse,Monaco,0,2,[],[],[],"['46', '60']","['Golovin A.', 'Embolo B.']","['noName', 'Minamino T.']",47%,53%,4,11,0,3,4,6,0,2,8,4,1,5,0,2,11,11,3,0,4,6,0,0,0,0,192,207,140,170,6,10,37,47,21,39,51%,49%,10,13,5,7,2,2,3,4,5,7,6,1,2,0,7,12,5,5,5,5,0,1,0,0,204,217,149,160,4,9,52,55,30,29,3.10,3.80,2.20,1.01,14.50,1.16,4.85,1.57,2.40,2.38,1.55
134,france,ligue-1,2022-2023,14,06.11.2022,07:00,134 out of 170,Lorient,Paris SG,1,2,['53'],['Moffi T.'],['Le Fee E.'],"['9', '81']","['Neymar', 'Pereira D.']","['Ekitike H.', 'Neymar']",41%,59%,6,9,1,6,3,1,2,2,4,1,5,4,0,0,8,6,5,1,1,4,0,0,0,0,206,298,174,276,13,7,32,22,31,28,41%,59%,3,6,1,2,2,3,0,1,5,8,0,4,0,0,3,13,1,0,9,5,1,1,0,0,203,285,173,253,13,12,42,51,23,51,8.00,5.75,1.35,0,0,1.11,6.20,1.41,2.88,2.03,1.78
133,france,ligue-1,2022-2023,14,05.11.2022,15:00,133 out of 170,Angers,Lens,1,2,['87'],['Blazic M.'],['Bentaleb N.'],"['21', '51']","['Said W.', 'Medina F.']","['Sotoca F.', 'Danso K.']",41%,59%,3,5,1,2,2,2,0,1,5,6,1,0,0,2,5,6,1,1,6,3,0,0,0,0,229,327,192,289,10,10,51,72,15,14,47%,53%,3,7,2,2,1,3,0,2,6,20,2,4,0,0,9,15,1,1,10,3,1,2,0,0,215,234,174,196,9,5,35,64,11,21,5.50,4.00,1.62,1.04,10.00,1.29,3.40,1.90,1.88,3.20,1.33
