id,country,league,season,round,date,time,count,home,away,homeScore,awayScore,homeGoals,homeScorers,homeAsists,awayGoals,awayScorers,awayAsists,1HalfStats home Ball Possession,1HalfStats away Ball Possession,1HalfStats home Goal Attempts,1HalfStats away Goal Attempts,1HalfStats home Shots on Goal,1HalfStats away Shots on Goal,1HalfStats home Shots off Goal,1HalfStats away Shots off Goal,1HalfStats home Blocked Shots,1HalfStats away Blocked Shots,1HalfStats home Free Kicks,1HalfStats away Free Kicks,1HalfStats home Corner Kicks,1HalfStats away Corner Kicks,1HalfStats home Offsides,1HalfStats away Offsides,1HalfStats home Throw-in,1HalfStats away Throw-in,1HalfStats home Goalkeeper Saves,1HalfStats away Goalkeeper Saves,1HalfStats home Fouls,1HalfStats away Fouls,1HalfStats home Yellow Cards,1HalfStats away Yellow Cards,1HalfStats home Red Cards,1HalfStats away Red Cards,1HalfStats home Total Passes,1HalfStats away Total Passes,1HalfStats home Completed Passes,1HalfStats away Completed Passes,1HalfStats home Tackles,1HalfStats away Tackles,1HalfStats home Attacks,1HalfStats away Attacks,1HalfStats home Dangerous Attacks,1HalfStats away Dangerous Attacks,2HalfStats home Ball Possession,2HalfStats away Ball Possession,2HalfStats home Goal Attempts,2HalfStats away Goal Attempts,2HalfStats home Shots on Goal,2HalfStats away Shots on Goal,2HalfStats home Shots off Goal,2HalfStats away Shots off Goal,2HalfStats home Blocked Shots,2HalfStats away Blocked Shots,2HalfStats home Free Kicks,2HalfStats away Free Kicks,2HalfStats home Corner Kicks,2HalfStats away Corner Kicks,2HalfStats home Offsides,2HalfStats away Offsides,2HalfStats home Throw-in,2HalfStats away Throw-in,2HalfStats home Goalkeeper Saves,2HalfStats away Goalkeeper Saves,2HalfStats home Fouls,2HalfStats away Fouls,2HalfStats home Yellow Cards,2HalfStats away Yellow Cards,2HalfStats home Red Cards,2HalfStats away Red Cards,2HalfStats home Total Passes,2HalfStats away Total Passes,2HalfStats home Completed Passes,2HalfStats away Completed Passes,2HalfStats home Tackles,2HalfStats away Tackles,2HalfStats home Attacks,2HalfStats away Attacks,2HalfStats home Dangerous Attacks,2HalfStats away Dangerous Attacks,moneyLineOdds home,moneyLineOdds draw,moneyLineOdds away,overUnderOdds over0.5,overUnderOdds under0.5,overUnderOdds over1.5,overUnderOdds under1.5,overUnderOdds over2.5,overUnderOdds under2.5,overUnderOdds over3.5,overUnderOdds under3.5
300,england,championship,2022-2023,26,01.01.2023,10:00,300 out of 310,Millwall,Rotherham,3,0,"['4', '66', '81']","['Bradshaw T.', 'Humphreys C.', 'Bradshaw T.']","['Styles C.', 'noName', 'noName']",[],[],[],68%,32%,13,3,7,1,3,1,3,1,3,5,6,0,3,0,15,14,1,6,2,4,0,0,0,0,224,113,166,51,3,5,47,47,30,8,56%,44%,14,2,4,0,5,2,5,0,7,7,4,1,1,1,16,12,0,2,7,8,1,1,0,0,154,130,102,75,8,11,44,60,18,14,1.50,4.20,7.50,1.04,8.90,1.34,3.10,2.07,1.72,3.65,1.25
299,england,championship,2022-2023,26,01.01.2023,07:00,299 out of 310,Blackburn,Cardiff,1,0,['48'],['Dack B.'],['Brereton Diaz B.'],[],[],[],63%,37%,5,5,1,1,2,3,2,1,7,3,3,2,1,0,8,8,1,1,3,7,1,1,0,0,320,179,267,128,11,7,49,45,21,22,45%,55%,5,6,3,2,2,1,0,3,2,3,0,7,1,0,16,14,2,2,3,2,2,1,0,0,184,242,139,188,11,8,29,72,10,26,2.38,3.25,3.20,1.05,8.60,1.35,3.05,2.13,1.68,3.80,1.24
298,england,championship,2022-2023,25,30.12.2022,14:45,298 out of 310,Birmingham,Hull,0,1,[],[],[],['77'],['Estupinan O.'],['Christie C.'],41%,59%,4,7,2,1,2,2,0,4,4,2,0,5,1,0,17,17,1,2,2,4,1,1,0,0,180,247,120,189,8,7,50,58,18,27,47%,53%,6,8,1,1,2,2,3,5,8,7,4,2,0,2,18,8,0,1,8,6,2,0,0,0,161,188,95,131,11,5,59,35,45,23,2.10,3.25,3.90,1.07,7.30,1.45,2.63,2.40,1.54,4.55,1.18
297,england,championship,2022-2023,25,30.12.2022,14:45,297 out of 310,Norwich,Reading,1,1,['53'],['Idah A.'],['Pukki T.'],['83'],['Carroll A.'],['noName'],61%,39%,5,5,3,2,1,2,1,1,3,7,3,2,1,0,15,12,2,3,9,3,2,0,0,0,202,132,164,90,4,5,44,46,22,17,53%,47%,6,6,2,2,2,2,2,2,4,8,5,5,0,1,7,8,1,1,8,4,1,2,0,0,198,168,166,134,8,8,44,47,39,19,1.65,3.90,5.50,1.03,10.50,1.26,3.60,1.82,1.95,2.97,1.36
296,england,championship,2022-2023,25,30.12.2022,14:45,296 out of 310,Stoke,Burnley,0,1,[],[],[],['61'],['Cullen J.'],['Rodriguez J.'],36%,64%,4,3,2,1,0,1,2,1,8,10,3,3,0,2,13,17,1,2,10,6,1,2,0,0,124,223,72,178,8,6,46,40,16,17,38%,62%,2,4,1,1,1,1,0,2,6,11,0,2,0,0,8,9,0,1,11,7,1,1,0,0,148,250,83,195,5,7,63,42,14,9,3.50,3.30,2.20,1.06,7.90,1.40,2.82,2.25,1.60,4.20,1.19
295,england,championship,2022-2023,25,30.12.2022,14:45,295 out of 310,Swansea,Watford,4,0,"['39', '74', '78', '87']","['Piroe J.', 'Cullen L.', 'Piroe J.', 'Latibeaudiere J.']","['Cullen L.', 'noName', 'Latibeaudiere J.', 'Grimes M.']",[],[],[],70%,30%,9,2,4,1,3,1,2,0,5,6,3,1,2,0,7,12,1,3,6,8,2,0,0,0,293,118,255,82,6,4,69,22,20,12,58%,42%,6,2,3,2,2,0,1,0,4,4,1,1,1,2,6,11,2,0,8,3,2,2,0,0,257,189,225,160,15,2,56,31,17,14,1.95,3.65,3.90,1.04,9.30,1.32,3.20,1.98,1.78,3.40,1.29
294,england,championship,2022-2023,25,29.12.2022,15:15,294 out of 310,Blackpool,Sheffield Utd,1,2,['55'],['Ekpiteta M.'],['Madine G.'],"['18', '49']","['Berge S.', 'McAtee J.']","['Ndiaye I.', 'Ndiaye I.']",58%,42%,6,6,1,2,5,2,0,2,10,7,1,2,3,1,16,16,1,1,5,10,0,0,0,0,205,148,145,97,16,7,55,57,17,28,56%,44%,8,5,3,4,2,0,3,1,6,3,4,4,0,2,20,13,3,2,3,6,0,0,0,0,162,134,106,75,10,10,62,37,23,27,4.75,4.00,1.70,1.02,11.50,1.24,3.80,1.73,2.05,2.77,1.41
293,england,championship,2022-2023,25,29.12.2022,15:00,293 out of 310,West Brom,Preston,2,0,"['36', '57']","['Yokuslu O.', 'Yokuslu O.']","['noName', 'Swift J.']",[],[],[],56%,44%,8,3,6,1,1,1,1,1,4,6,9,1,1,2,16,9,1,5,5,2,1,1,0,0,204,166,151,120,3,6,55,32,34,10,36%,64%,9,5,2,1,3,2,4,2,7,3,5,2,0,0,7,7,1,1,4,7,0,0,0,0,159,264,116,220,7,5,45,65,15,13,1.85,3.55,4.50,1.06,8.10,1.38,2.88,2.16,1.66,3.85,1.23
292,england,championship,2022-2023,25,29.12.2022,14:45,292 out of 310,Blackburn,Middlesbrough,1,2,['6'],['Hedges R.'],['Buckley J.'],"['46', '56']","['Forss M.', 'McGree R.']","['Crooks M.', 'Forss M.']",50%,50%,5,6,3,1,2,1,0,4,5,3,0,3,0,1,4,6,1,2,3,5,0,1,0,0,294,279,255,237,6,8,36,53,19,20,40%,60%,4,5,2,3,1,0,1,2,7,5,1,4,1,1,13,6,1,2,5,6,1,2,1,0,196,316,158,280,3,6,29,61,15,33,3.20,3.40,2.30,1.03,10.25,1.26,3.60,1.86,1.88,3.15,1.33
291,england,championship,2022-2023,25,29.12.2022,14:45,291 out of 310,Coventry,Cardiff,0,0,[],[],[],[],[],[],51%,49%,7,6,2,2,4,2,1,2,7,4,1,1,2,1,9,10,2,2,3,6,0,1,0,0,245,245,197,200,4,9,62,50,33,23,63%,37%,8,0,2,0,2,0,4,0,3,9,4,1,4,1,21,8,0,2,5,3,2,0,0,0,269,149,225,94,11,8,72,33,39,7,1.95,3.55,4.00,1.04,8.90,1.34,3.10,2.05,1.73,3.60,1.26
290,england,championship,2022-2023,25,29.12.2022,14:45,290 out of 310,Huddersfield,Rotherham,2,0,"['31', '56']","['Holmes D.', 'Rhodes J.']","['noName', 'Kesler Hayden K.']",[],[],[],59%,41%,5,1,1,1,3,0,1,0,6,4,0,1,0,1,6,16,1,0,4,6,2,2,0,0,275,191,227,138,6,10,51,59,22,27,42%,58%,4,6,2,1,0,2,2,3,6,2,0,1,0,1,12,8,1,1,2,7,1,0,0,0,197,266,136,222,7,7,41,65,10,26,2.05,3.40,3.85,1.05,8.20,1.38,2.90,2.18,1.65,3.95,1.22
289,england,championship,2022-2023,25,29.12.2022,14:45,289 out of 310,Millwall,Bristol City,0,0,[],[],[],[],[],[],55%,45%,6,2,0,0,4,2,2,0,2,5,1,3,1,1,12,17,0,0,4,2,0,0,0,0,206,170,148,101,4,7,58,54,21,15,59%,41%,3,4,0,2,3,2,0,0,2,5,2,1,1,1,11,14,2,0,4,1,0,0,0,0,241,177,178,121,3,4,57,58,17,18,1.75,3.70,5.00,1.05,8.60,1.37,2.95,2.10,1.70,3.70,1.25
288,england,championship,2022-2023,25,29.12.2022,14:45,288 out of 310,Wigan,Sunderland,1,4,['42'],['Keane W.'],['noName'],"['19', '66', '85', '89']","['Simms E.', 'Stewart R.', 'Roberts P.', 'Diallo A.']","['Hume T.', 'noName', 'Neil D.', 'noName']",40%,60%,3,8,2,4,1,3,0,1,6,11,1,3,1,0,8,10,3,1,10,7,1,0,0,0,160,238,114,182,11,11,52,59,21,29,44%,56%,4,5,0,3,2,1,2,1,6,9,0,1,1,0,11,12,0,0,9,7,1,1,0,0,167,222,105,174,21,7,70,55,13,28,2.70,3.40,2.70,1.04,9.30,1.33,3.15,2.07,1.72,3.70,1.25
287,england,championship,2022-2023,25,29.12.2022,13:00,287 out of 310,QPR,Luton,0,3,[],[],[],"['10', '47', '81']","['Morris C.', 'Morris C.', 'Doughty A.']","['Doughty A.', 'noName', 'Morris C.']",67%,33%,1,3,1,3,0,0,0,0,7,4,3,0,0,1,14,19,2,1,4,6,0,1,0,0,286,142,214,82,11,8,73,42,30,16,69%,31%,7,3,1,2,3,0,3,1,16,5,3,0,0,4,9,8,0,1,6,14,0,3,0,0,216,107,177,65,8,4,51,37,30,13,2.30,3.35,3.20,1.05,8.80,1.35,3.05,2.10,1.68,3.80,1.24
286,england,championship,2022-2023,24,27.12.2022,15:00,286 out of 310,Burnley,Birmingham,3,0,"['1', '44', '90+3']","['Zaroury A.', 'Roberts C.', 'Tella N.']","['Roberts C.', 'Brownhill J.', 'Taylor C.']",[],[],[],67%,33%,3,1,2,0,1,1,0,0,1,5,1,0,0,0,8,12,0,0,5,2,1,2,0,0,352,163,304,110,6,3,48,44,15,19,69%,31%,7,1,2,0,4,0,1,1,7,8,0,1,1,2,7,13,0,1,7,6,0,1,0,0,313,142,272,94,8,7,57,59,22,20,1.57,4.00,6.25,1.04,9.10,1.34,3.10,2.04,1.74,3.60,1.26
285,england,championship,2022-2023,24,27.12.2022,12:15,285 out of 310,Reading,Swansea,2,1,"['27', '53']","['Carroll A.', 'Ince T.']","['noName', 'Loum M.']",['71'],['Cullen L.'],['noName'],24%,76%,5,4,2,1,2,3,1,0,2,8,3,0,0,1,6,12,1,1,11,4,1,1,0,0,104,334,73,295,5,8,27,66,6,19,24%,76%,4,8,2,6,1,2,1,0,3,13,0,4,1,1,4,13,5,1,13,3,1,2,0,0,100,304,66,266,8,3,26,68,12,31,2.90,3.30,2.50,1.04,9.20,1.32,3.20,2.06,1.73,3.65,1.26
284,england,championship,2022-2023,24,26.12.2022,14:45,284 out of 310,Luton,Norwich,2,1,"['61', '89']","['Campbell A.', 'Woodrow C.']","['noName', 'Clark J.']",['69'],['Pukki T.'],['Gibson B.'],49%,51%,9,2,1,1,5,1,3,0,4,7,5,1,2,0,14,13,1,1,4,6,1,1,0,0,200,214,147,149,9,10,67,48,29,17,43%,57%,4,16,2,4,2,5,0,7,4,6,1,3,0,0,15,15,3,0,7,4,2,0,1,0,126,169,82,135,8,7,37,43,26,22,2.65,3.30,2.75,1.04,9.10,1.32,3.20,2.07,1.72,3.70,1.25
283,england,championship,2022-2023,24,26.12.2022,12:15,283 out of 310,Cardiff,QPR,0,0,[],[],[],[],[],[],46%,54%,5,4,0,1,4,2,1,1,5,4,0,2,2,0,9,7,1,0,6,7,1,1,0,0,213,252,169,204,5,8,55,48,11,14,46%,54%,6,6,0,0,5,5,1,1,7,5,1,4,0,0,12,7,0,0,5,7,1,2,0,0,197,225,156,182,5,5,56,48,21,23,2.40,3.30,3.00,1.04,8.90,1.34,3.10,2.10,1.70,3.75,1.24
282,england,championship,2022-2023,24,26.12.2022,10:00,282 out of 310,Bristol City,West Brom,0,2,[],[],[],"['9', '75']","['Phillips M.', 'Thomas-Asante B.']","['Townsend C.', 'Rogic T.']",53%,47%,7,8,2,2,1,2,4,4,4,6,7,3,1,1,12,8,1,2,5,3,0,0,0,0,236,207,203,174,4,15,50,53,31,22,49%,51%,1,7,1,2,0,3,0,2,8,4,1,3,0,3,14,7,1,1,6,5,2,1,0,0,207,215,150,168,9,7,48,56,5,24,2.90,3.35,2.45,1.04,9.30,1.31,3.25,2.03,1.75,3.55,1.27
281,england,championship,2022-2023,24,26.12.2022,10:00,281 out of 310,Hull,Blackpool,1,1,['77'],['Estupinan O.'],['Coyle L.'],['28'],['Carey S.'],['Madine G.'],66%,34%,7,7,0,4,5,3,2,0,9,8,5,4,0,2,10,10,3,0,8,7,0,1,0,0,253,128,194,72,2,6,46,55,25,28,68%,32%,8,9,1,2,5,3,2,4,5,10,6,4,1,0,8,3,2,0,10,6,2,1,0,1,257,117,212,72,3,8,56,44,29,18,1.95,3.50,3.95,1.04,9.40,1.31,3.25,1.96,1.80,3.35,1.30
280,england,championship,2022-2023,24,26.12.2022,10:00,280 out of 310,Middlesbrough,Wigan,4,1,"['26', '49', '59', '90+3']","['Forss M.', 'Akpom Ch.', 'Akpom Ch.', 'Akpom Ch.']","['Watmore D.', 'Giles R.', 'noName', 'Giles R.']",['61'],['Aasgaard T.'],['Power M.'],62%,38%,7,9,2,1,3,3,2,5,6,2,6,5,0,1,9,10,1,1,2,5,0,0,0,0,275,161,230,118,6,2,45,50,20,20,62%,38%,7,8,5,4,0,3,2,1,8,7,2,5,1,2,6,10,3,2,6,6,2,1,0,0,278,157,241,132,9,10,61,43,19,26,1.57,4.00,6.25,1.04,9.00,1.34,3.10,2.04,1.74,3.60,1.27
279,england,championship,2022-2023,24,26.12.2022,10:00,279 out of 310,Preston,Huddersfield,1,2,['34'],['Cunningham G.'],['Whiteman B.'],"['75', '85']","['Rhodes J.', 'Kesler Hayden K.']","['Diarra B.', 'Rudoni J.']",49%,51%,4,3,1,0,3,1,0,2,12,5,1,2,1,3,12,7,0,0,4,8,0,2,0,0,228,241,154,170,3,3,57,49,28,14,43%,57%,7,6,1,3,4,1,2,2,4,8,1,1,2,0,13,12,1,1,6,4,2,1,0,0,179,244,117,189,12,3,57,68,24,23,1.95,3.35,4.20,1.06,7.70,1.41,2.78,2.25,1.60,4.15,1.21
278,england,championship,2022-2023,24,26.12.2022,10:00,278 out of 310,Rotherham,Stoke,2,2,"['45', '71']","['Thompson J.', 'Washington C.']","['noName', 'Ogbene C.']","['61', '80']","['Campbell T.', 'Peltier L.']","['noName', 'noName']",40%,60%,1,6,0,2,0,2,1,2,7,6,2,0,0,0,9,14,2,0,6,7,1,1,0,0,151,227,91,166,4,11,48,61,17,21,42%,58%,4,6,1,3,2,2,1,1,9,10,1,3,2,0,14,8,1,0,8,9,0,1,0,0,147,203,100,157,7,3,47,42,17,18,3.30,3.35,2.25,1.05,8.80,1.34,3.10,2.10,1.70,3.75,1.25
277,england,championship,2022-2023,24,26.12.2022,10:00,277 out of 310,Sheffield Utd,Coventry,3,1,"['35', '52', '71']","['McAtee J.', 'Clark C.', 'Doyle T.']","['Ndiaye I.', 'Norwood O.', 'Lowe M.']",['75'],['Gyokeres V.'],['Hamer G.'],52%,48%,4,4,1,0,2,1,1,3,4,4,1,2,0,0,17,13,0,0,4,5,1,1,0,0,196,176,141,126,10,16,65,55,20,18,38%,62%,4,7,2,4,2,1,0,2,4,4,1,5,0,1,12,21,3,0,6,5,1,2,1,0,140,233,81,178,10,4,37,68,22,22,1.85,3.65,4.33,1.03,10.00,1.28,3.45,1.86,1.90,3.10,1.34
276,england,championship,2022-2023,24,26.12.2022,07:30,276 out of 310,Sunderland,Blackburn,2,1,"['22', '90+1']","['Stewart R.', 'Simms E.']","['noName', 'Ballard D.']",['18'],['Stewart R.'],['noName'],55%,45%,5,2,1,1,3,1,1,0,6,8,4,1,1,1,19,9,0,0,9,6,1,1,0,0,192,155,133,97,7,11,66,32,32,10,45%,55%,6,3,4,1,0,1,2,1,8,6,3,2,0,1,15,6,1,3,6,7,2,4,0,0,172,213,118,161,12,15,49,46,23,23,2.20,3.50,3.30,1.03,10.00,1.28,3.40,1.90,1.85,3.25,1.31
275,england,championship,2022-2023,24,26.12.2022,07:00,275 out of 310,Watford,Millwall,0,2,[],[],[],"['22', '83']","['Voglsammer A.', 'Flemming Z.']","['Bradshaw T.', 'noName']",41%,59%,3,13,1,5,1,5,1,3,10,6,1,5,0,0,6,16,4,1,7,11,1,2,1,0,129,172,91,133,10,8,39,46,8,29,49%,51%,4,10,1,3,3,4,0,3,6,5,3,4,0,1,12,6,2,1,7,4,1,1,0,0,190,206,144,162,8,15,45,60,20,37,2.25,3.25,3.40,1.06,7.90,1.39,2.86,2.25,1.60,4.15,1.21
274,england,championship,2022-2023,9,21.12.2022,14:45,274 out of 310,Coventry,West Brom,1,0,['90+3'],['Gyokeres V.'],['noName'],[],[],[],42%,58%,10,3,4,2,4,1,2,0,4,7,3,0,0,1,12,8,2,4,7,4,0,0,0,0,217,300,174,254,9,6,67,45,30,10,48%,52%,7,2,4,1,2,1,1,0,6,5,7,2,1,1,11,11,1,3,5,7,2,1,0,0,188,212,146,171,15,6,52,54,16,19,3.10,3.30,2.35,1.04,9.40,1.29,3.35,1.97,1.78,3.40,1.29
273,england,championship,2022-2023,23,19.12.2022,15:00,273 out of 310,Wigan,Sheffield Utd,1,2,['65'],['Broadhead N.'],['noName'],"['8', '56']","['Egan J.', 'Sharp B.']","['Norwood O.', 'Ndiaye I.']",59%,41%,6,8,1,5,3,0,2,3,11,6,4,2,1,3,19,11,4,1,6,8,1,2,0,0,218,152,160,100,13,10,40,60,20,28,71%,29%,4,2,2,1,1,1,1,0,5,3,4,2,1,1,16,6,0,1,4,5,0,1,0,0,263,116,206,67,9,9,56,48,35,22,4.50,3.60,1.80,1.05,8.60,1.36,2.99,2.08,1.70,3.70,1.25
272,england,championship,2022-2023,23,17.12.2022,12:30,272 out of 310,Norwich,Blackburn,0,2,[],[],[],"['4', '86']","['Gibson B.', 'Dolan T.']","['noName', 'Brereton Diaz B.']",67%,33%,7,2,1,0,2,2,4,0,12,4,2,0,0,0,16,17,0,1,4,13,0,1,0,0,266,130,224,82,7,8,45,37,20,17,53%,47%,12,5,3,3,5,1,4,1,5,8,4,2,1,1,12,6,2,3,8,5,4,2,0,0,200,193,154,140,7,16,66,46,35,16,1.73,3.65,4.75,1.03,10.25,1.26,3.60,1.80,1.95,2.92,1.37
